,Averaging Time (sec),Bridge 1 Excitation (,Bridge 1 Resistance (ohms),Center Position (mm),"Coil Signal"" (mV)",Coil Signal' (mV),Comment,Frequency (Hz),M. Quad. Signal (emu),"M. Raw"" (emu)",M. Raw' (emu),M. Std. Err. (emu),Magnetic Field (Oe),Mass (grams),Max. Field (Oe),Max. Temperature (K),Measure Status (code),Min. Field (Oe),Min. Temperature (K),Moment (emu),Motor Lag (deg),Motor Status (code),PPMS Status (code),Peak Amplitude (mm),Pressure (Torr),Range (mV),Sample Position (deg),System Field (Oe),System Temp. (K),Temperature (K),Time Stamp (sec),Transport Action,VSM Status (code)
808,0.999253354069792,,,8.49999912083149,0.000118696164934014,0.000851853067428007,,40.0298881530762,-2.86228353721493E-6,-2.44506772178844E-6,7.7997125462227E-5,2.14496467988517E-7,1863.0055,55.5136023213328,1874.738,25.0096321,0,1851.273,25.0089111,7.83848076083093E-5,20.2242190434059,0,5985,1.98792353637564,9.2E-6,0.25,,1863.0055,24.761,25.0092716,15141834.53,1,0
809,0.999253354069792,,,8.49999912083149,0.000122358207907486,0.000858979678573115,,40.0298881530762,-2.64597274997121E-6,-2.22629465423323E-6,7.86711649936429E-5,2.12248751750978E-7,1883.28,55.7183889933713,1891.822,25.0096321,0,1874.738,25.0096188,7.90633514805659E-5,20.2193719767793,0,5985,1.98843135383286,9.2E-6,0.25,,1883.28,24.7607,25.00962545,15141835.53,1,0
810,0.999253354069792,,,8.49999912083149,0.000126482739559335,0.000859714027496966,,40.0298881530762,-2.28793088135565E-6,-1.86923917524587E-6,7.88184501516926E-5,2.16075963619751E-7,1901.567,55.8668984120251,1911.312,25.0097656,0,1891.822,25.0096188,7.92131620793914E-5,20.2223873367656,0,5985,1.98795017825732,9.2E-6,0.25,,1901.567,24.76075,25.0096922,15141836.555,1,0
811,0.999253354069792,,,8.49999912083149,0.000119286909487206,0.000866889528808183,,40.0298881530762,-3.04790321026228E-6,-2.62252921881141E-6,7.9343839543038E-5,2.6800956090285E-7,1921.729,55.8129660441982,1932.146,25.0098896,0,1911.312,25.0097656,7.97372436090596E-5,20.2219629333399,0,5985,1.98810482431394,9.2E-6,0.25,,1921.729,24.76085,25.0098276,15141837.57,1,0
812,0.999253354069792,,,8.49999912083149,0.000125158384793748,0.000868907303572551,,40.0298881530762,-2.55307085409736E-6,-2.12869016552239E-6,7.96233728180084E-5,1.78103160643517E-7,1941.91,55.5526837472943,1951.674,25.0100365,0,1932.146,25.0098896,8.00206835219941E-5,20.2239220707336,0,5985,1.98786943198077,9.2E-6,0.25,,1941.91,24.7604,25.00996305,15141838.545,1,0
813,0.999253354069792,,,8.49999912083149,0.000128775586656833,0.000878678705842086,,40.0298881530762,-2.3833956046058E-6,-1.95500506484944E-6,8.05521246783466E-5,2.1897319774059E-7,1959.449,55.361966388602,1967.224,25.0100365,0,1951.674,25.009922,8.09550209610389E-5,20.2240574878914,0,5985,1.98788323180436,9.2E-6,0.25,,1959.449,24.7599,25.00997925,15141839.525,1,0
814,0.999253354069792,,,8.49999912083149,0.000123552847304366,0.000884000566013538,,40.0298881530762,-2.93699909525133E-6,-2.5036482297125E-6,8.09479114317795E-5,2.08199241661839E-7,1979.5925,56.1248358233713,1991.961,25.0101967,0,1967.224,25.009922,8.13498929678706E-5,20.2273030993553,0,5985,1.98788482888331,9.2E-6,0.25,,1979.5925,24.75975,25.01005935,15141840.555,1,0
815,0.999253354069792,,,8.49999912083149,0.00012377190568764,0.000890012662907341,,40.0298881530762,-3.01293213094049E-6,-2.5762955799322E-6,8.14909872135458E-5,2.43554206445632E-7,1999.7655,55.5862937736213,2007.57,25.0103626,0,1991.961,25.0101967,8.18952800141217E-5,20.2293989430969,0,5985,1.98783247437019,9.2E-6,0.25,,1999.7655,24.75955,25.01027965,15141841.57,1,0
816,0.999253354069792,,,8.49999912083149,0.000130907520593884,0.000892446651038551,,40.0298881530762,-2.41090828087663E-6,-1.9755529328006E-6,8.18211772973382E-5,2.40749819844128E-7,2017.93,55.6816524529674,2028.29,25.0107307,0,2007.57,25.0103626,8.22301999612646E-5,20.2265362227207,0,5985,1.98775395264345,9.2E-6,0.25,,2017.93,24.759,25.01054665,15141842.565,1,0
817,0.999253354069792,,,8.50999919697642,0.000125556373358407,0.000901323467485075,,40.0298881530762,-3.03253376838221E-6,-2.59023542275807E-6,8.25334732436318E-5,2.62633860769587E-7,2037.966,55.5636265465636,2047.642,25.0107307,0,2028.29,25.0106335,8.2942856786352E-5,20.2308456675915,0,5985,1.98774247352231,9.2E-6,0.25,,2037.966,24.75845,25.0106821,15141843.565,1,0
818,0.999253354069792,,,8.49999912083149,0.000126503520498196,0.000903168702726305,,40.0298881530762,-2.97702210167553E-6,-2.53396090923068E-6,8.27176161632083E-5,2.06310188984389E-7,2058.0335,55.9606938343328,2068.425,25.0106335,0,2047.642,25.009819,8.31281379490773E-5,20.2278619283364,0,5985,1.98762810112835,9.25E-6,0.25,,2058.0335,24.75835,25.01022625,15141844.59,1,0
819,0.999253354069792,,,8.49999912083149,0.000129227881415757,0.000911336395289037,,40.0298881530762,-2.86188651204968E-6,-2.4152133811053E-6,8.34788390997152E-5,2.55876595395721E-7,2114.2705,55.2392507110828,2116.249,25.009861,0,2112.292,25.009861,8.38936057651419E-5,20.225305450925,0,5985,1.98790070820059,9.2E-6,0.25,,2114.2705,24.7571,25.009861,15141847.45,1,0
820,0.999253354069792,,,8.49999912083149,0.000128797024213959,0.000926788165571581,,40.0298881530762,-3.14637540642335E-6,-2.69087747696328E-6,8.48617378160611E-5,2.38904537597526E-7,2160.059,55.9044165809482,2163.905,25.0095978,0,2156.213,25.0095978,8.52819211408628E-5,20.2315407686266,0,5985,1.98771375486229,9.25E-6,0.25,,2160.059,24.7564,25.0095978,15141849.875,1,0
821,0.999253354069792,,,8.49999912083149,0.000132522382268078,0.000930826460133827,,40.0298881530762,-2.87609008656253E-6,-2.41961776370576E-6,8.52800218488088E-5,2.3849822723353E-7,2198.016,55.9497510350636,2200.006,25.0085659,0,2196.026,25.0085659,8.57035651176781E-5,20.2320631964323,0,5985,1.98771370112879,9.2E-6,0.25,,2198.016,24.7561,25.0085659,15141851.74,1,0
