,Averaging Time (sec),Bridge 1 Excitation (,Bridge 1 Resistance (ohms),Center Position (mm),"Coil Signal"" (mV)",Coil Signal' (mV),Comment,Frequency (Hz),M. Quad. Signal (emu),"M. Raw"" (emu)",M. Raw' (emu),M. Std. Err. (emu),Magnetic Field (Oe),Mass (grams),Max. Field (Oe),Max. Temperature (K),Measure Status (code),Min. Field (Oe),Min. Temperature (K),Moment (emu),Motor Lag (deg),Motor Status (code),PPMS Status (code),Peak Amplitude (mm),Pressure (Torr),Range (mV),Sample Position (deg),System Field (Oe),System Temp. (K),Temperature (K),Time Stamp (sec),Transport Action,VSM Status (code)
41,0.999253354069792,,,6.44000299274921,0.000709853950338847,0.00424505311945637,,40.0298881530762,-1.84720372820117E-6,-1.5896658377596E-6,0.000387800997456491,4.31049957485812E-7,4860.639,56.1998721612175,4866.283,300.0220032,0,4854.995,300.0218506,0.000387811683677595,20.1360619418078,0,5985,2.00225649882978,9.25E-6,0.25,,4860.639,299.88625,300.0219269,29477276.895,1,0
42,0.999253354069792,,,6.44000299274921,0.000706835676137727,0.00424697497214675,,40.0298881530762,-2.14478535669623E-6,-1.88713243372843E-6,0.000387958736084984,4.88669701388141E-7,4810.408,56.2029986752944,4815.975,300.0220642,0,4804.841,300.0220642,0.000387969231693767,20.1291880247956,0,5985,2.00207981802917,9.2E-6,0.25,,4810.408,299.8869,300.0220642,29477279.005,1,0
43,0.999253354069792,,,6.44000299274921,0.000705491081470553,0.00424081817454836,,40.0298881530762,-2.16966085119812E-6,-1.91242931161507E-6,0.000387314575664629,4.10569873215364E-7,4761.186,56.0826278833329,4761.186,300.0208435,0,4761.186,300.0208435,0.000387325017565897,20.1332225429436,0,5985,2.00249183054125,9.2E-6,0.25,,4761.186,299.8832,300.0208435,29477281.055,1,0
44,0.999253354069792,,,6.44000299274921,0.000706879898768743,0.0042393241577379,,40.0298881530762,-2.02352883961448E-6,-1.76637408422246E-6,0.00038720570367242,4.97568208315685E-7,4753.136,56.2045619323329,4761.186,300.0208435,0,4745.086,300.0200195,0.000387216233224662,20.1336786473396,0,5985,2.00247761368925,9.25E-6,0.25,,4753.136,299.88355,300.0204315,29477281.425,1,0
45,0.999253354069792,,,6.44000299274921,0.000704792410421754,0.00424016832883105,,40.0298881530762,-2.22181186234418E-6,-1.96461732267393E-6,0.000387254180521891,4.72491885201852E-7,4735.4375,56.2029986752944,4745.086,300.0210571,0,4725.789,300.0200195,0.000387264581605002,20.1299566395932,0,5985,2.00244922719923,9.25E-6,0.25,,4735.4375,299.88265,300.0205383,29477282.08,1,0
46,0.999253354069792,,,6.44000299274921,0.000698622834476856,0.00423175248569145,,40.0298881530762,-2.64084470141007E-6,-2.38420883058675E-6,0.00038638928957727,4.78988784334178E-7,4712.8795,56.2483331294098,4725.789,300.0210571,0,4699.97,300.0207825,0.000386399391723589,20.1308072334532,0,5985,2.00257629751953,9.2E-6,0.25,,4712.8795,299.88065,300.0209198,29477282.995,1,0
47,0.999253354069792,,,6.44000299274921,0.00070829605682098,0.00423649452660778,,40.0298881530762,-1.85452671402354E-6,-1.59752682892772E-6,0.000386971443809023,4.4530753349858E-7,4687.991,55.8082762730828,4699.97,300.020874,0,4676.012,300.0207825,0.000386982084687462,20.130897656007,0,5985,2.00250203832031,9.25E-6,0.25,,4687.991,299.88035,300.02082825,29477284.02,1,0
48,0.999253354069792,,,6.44000299274921,0.000704206950612293,0.00423201791949801,,40.0298881530762,-2.14908298974252E-6,-1.89239993202705E-6,0.000386495192559161,3.84690793789578E-7,4665.537,56.3022654972367,4676.012,300.0215454,0,4655.062,300.020874,0.000386505628012526,20.1296178676836,0,5985,2.00259064297748,9.25E-6,0.25,,4665.537,299.8906,300.0212097,29477284.995,1,0
49,0.999253354069792,,,6.45000260323286,0.000701962811849823,0.00423393728851507,,40.0298881530762,-2.3774990301774E-6,-2.12074424088014E-6,0.00038660632358694,4.42251973768733E-7,4643.14,55.9427163783905,4655.062,300.0215454,0,4631.218,300.0213928,0.000386616613828726,20.1324156815451,0,5985,2.00272565013346,9.25E-6,0.25,,4643.14,299.9003,300.0214691,29477285.975,1,0
50,0.999253354069792,,,6.44000299274921,0.000700831469726836,0.00423200562043675,,40.0298881530762,-2.44854905170867E-6,-2.1919030869738E-6,0.000386437387712048,3.7374376184078E-7,4618.395,55.9606938343328,4631.218,300.0213928,0,4605.572,300.0213318,0.000386447624134481,20.1301984077615,0,5985,2.00261928361721,9.25E-6,0.25,,4618.395,299.90005,300.0213623,29477286.99,1,0
51,0.999253354069792,,,6.44000299274921,0.000702255198011236,0.00423514678958459,,40.0298881530762,-2.3701420275658E-6,-2.11329677995384E-6,0.000386736928912798,3.75956579092212E-7,4593.593,56.1818947052752,4605.572,300.0213318,0,4581.614,300.0203247,0.000386747219014947,20.1303776384201,0,5985,2.00262488096385,9.2E-6,0.25,,4593.593,299.8982,300.02082825,29477287.99,1,0
52,0.999253354069792,,,6.45000260323286,0.000700334448999362,0.00422899926257568,,40.0298881530762,-2.44675362731306E-6,-2.19028356172632E-6,0.000386165027221958,3.60758618569163E-7,4568.8095,56.0943523111213,4581.614,300.0214233,0,4556.005,300.0203247,0.000386175249767363,20.1317452371633,0,5985,2.00260774121309,9.25E-6,0.25,,4568.8095,299.89695,300.020874,29477288.98,1,0
53,0.999253354069792,,,6.45000260323286,0.000701757905448498,0.00422482234124642,,40.0298881530762,-2.25652844337714E-6,-2.0002954376414E-6,0.000385813229372125,4.70767669019142E-7,4544.074,56.2381719586598,4556.005,300.0218201,0,4532.143,300.0214233,0.000385823578520219,20.1316918996091,0,5985,2.00262165895984,9.25E-6,0.25,,4544.074,299.8957,300.0216217,29477289.965,1,0
